s1,s2,result
1.46461e+11,2.98232e+11,-1.51771e+11
1.46461e+11,2.98232e+11,-1.51771e+11
1.53096e+11,1.87963e+11,-3.48672e+10
1.31147e+11,2.9028e+11,-1.59133e+11
1.31147e+11,2.62143e+11,-1.30996e+11
1.31147e+11,2.62143e+11,-1.30996e+11
1.31147e+11,2.62143e+11,-1.30996e+11
1.31147e+11,2.62143e+11,-1.30996e+11
1.31147e+11,2.62143e+11,-1.30996e+11
1.31147e+11,1.45266e+11,-1.41188e+10
6.16812e+10,9.46708e+10,-3.29896e+10
6.16812e+10,9.46708e+10,-3.29896e+10
1.40577e+11,1.08295e+11,3.22819e+10
1.40577e+11,9.23517e+10,4.8225e+10
1.40577e+11,1.33343e+11,7.23411e+09
1.40577e+11,2.27891e+11,-8.73147e+10
1.40577e+11,3.68211e+11,-2.27634e+11
2.40359e+11,4.4386e+11,-2.03501e+11
2.40359e+11,4.4386e+11,-2.03501e+11
2.40359e+11,6.10916e+11,-3.70557e+11
3.37571e+11,5.83913e+11,-2.46342e+11
3.37571e+11,5.83913e+11,-2.46342e+11
4.32469e+11,4.83886e+11,-5.14165e+10
5.39857e+11,3.75493e+11,1.64365e+11
5.39857e+11,3.75493e+11,1.64365e+11
5.39857e+11,3.75493e+11,1.64365e+11
6.01333e+11,2.32886e+11,3.68447e+11
6.66878e+11,1.25114e+11,5.41763e+11
6.66878e+11,6.29637e+10,6.03914e+11
6.66397e+11,8.05707e+10,5.85826e+11
6.33708e+11,2.72382e+10,6.0647e+11
6.98762e+11,2.9747e+10,6.69015e+11
6.98762e+11,2.9747e+10,6.69015e+11
5.74965e+11,1.09061e+10,5.64059e+11
5.74965e+11,1.09061e+10,5.64059e+11
4.38905e+11,4.15773e+10,3.97327e+11
4.38905e+11,7.70704e+10,3.61834e+11
3.03899e+11,1.55379e+11,1.4852e+11
1.91615e+11,2.529e+11,-6.12841e+10
1.91615e+11,2.529e+11,-6.12841e+10
9.85038e+10,3.30881e+11,-2.32377e+11
3.57317e+10,4.06083e+11,-3.70351e+11
1.0098e+11,5.37037e+11,-4.36057e+11
3.48623e+10,5.30965e+11,-4.96103e+11
1.00221e+11,7.30982e+11,-6.3076e+11
1.00221e+11,7.30982e+11,-6.3076e+11
1.00221e+11,7.30982e+11,-6.3076e+11
4.77814e+10,5.44683e+11,-4.96902e+11
4.77814e+10,5.44683e+11,-4.96902e+11
8.4537e+10,6.46858e+11,-5.62321e+11
5.68704e+10,4.57822e+11,-4.00952e+11
7.33355e+10,3.22697e+11,-2.49361e+11
4.75056e+10,2.79008e+11,-2.31502e+11
4.73082e+10,2.32171e+11,-1.84863e+11
7.27483e+10,1.86045e+11,-1.13296e+11
1.23199e+11,1.44427e+11,-2.12278e+10
1.97419e+11,1.10746e+11,8.66728e+10
2.9358e+11,8.77757e+10,2.05804e+11
2.9358e+11,8.77757e+10,2.05804e+11
3.92099e+11,5.79178e+10,3.34181e+11
3.92099e+11,1.20441e+10,3.80055e+11
3.35226e+11,2.04839e+10,3.14742e+11
3.68693e+11,5.03107e+09,3.63662e+11
4.12291e+11,2.91266e+10,3.83164e+11
3.93997e+11,2.82481e+10,3.65749e+11
4.35818e+11,4.94339e+10,3.86384e+11
3.69272e+11,1.00323e+11,2.68949e+11
3.14001e+11,1.96276e+11,1.17726e+11
2.71367e+11,3.29388e+11,-5.80214e+10
2.71367e+11,3.29388e+11,-5.80214e+10
2.71367e+11,3.31758e+11,-6.03914e+10
3.72138e+11,2.07916e+11,1.64222e+11
5.22712e+11,1.07502e+11,4.1521e+11
5.22712e+11,7.90704e+10,4.43641e+11
5.22712e+11,7.90704e+10,4.43641e+11
5.22712e+11,4.71373e+10,4.75574e+11
5.22712e+11,3.45606e+10,4.88151e+11
3.589e+11,8.84778e+10,2.70422e+11
3.589e+11,9.11168e+10,2.67783e+11
4.98154e+11,3.84319e+10,4.59722e+11
4.98154e+11,5.54352e+10,4.42718e+11
4.98154e+11,9.07961e+10,4.07357e+11
6.09861e+11,6.2888e+10,5.46973e+11
5.24622e+11,1.4564e+11,3.78982e+11
5.81293e+11,9.35743e+10,4.87719e+11
6.42363e+11,5.67986e+10,5.85564e+11
6.42363e+11,5.67986e+10,5.85564e+11
6.42363e+11,8.34527e+10,5.5891e+11
6.42363e+11,8.34527e+10,5.5891e+11
6.42363e+11,8.34527e+10,5.5891e+11
6.42363e+11,8.21434e+10,5.60219e+11
7.71301e+11,1.61388e+11,6.09912e+11
6.16329e+11,7.94757e+10,5.36853e+11
6.16329e+11,7.94757e+10,5.36853e+11
4.55223e+11,2.29464e+10,4.32276e+11
3.14167e+11,3.9181e+09,3.10249e+11
3.14167e+11,3.9181e+09,3.10249e+11
1.89115e+11,2.84295e+10,1.60685e+11
1.89115e+11,2.84295e+10,1.60685e+11
1.89115e+11,2.84295e+10,1.60685e+11
1.89115e+11,8.39286e+10,1.05186e+11
1.89115e+11,1.77054e+11,1.2061e+10
1.0394e+11,2.20455e+11,-1.16514e+11
6.18169e+10,2.65291e+11,-2.03474e+11
6.18169e+10,4.10018e+11,-3.48201e+11
8.41114e+10,5.75144e+11,-4.91032e+11
8.41114e+10,5.75144e+11,-4.91032e+11
8.41114e+10,5.75144e+11,-4.91032e+11
8.41114e+10,5.75144e+11,-4.91032e+11
8.41114e+10,5.75144e+11,-4.91032e+11
8.41114e+10,4.95971e+11,-4.11859e+11
8.41114e+10,4.04321e+11,-3.2021e+11
8.41114e+10,3.07744e+11,-2.23632e+11
8.41114e+10,2.14193e+11,-1.30081e+11
1.59294e+11,1.21877e+11,3.74178e+10
1.59294e+11,4.85875e+10,1.10707e+11
1.59294e+11,8.04609e+09,1.51248e+11
2.81087e+11,2.23865e+10,2.587e+11
1.60714e+11,9.51098e+09,1.51203e+11
7.90851e+10,3.79769e+10,4.11082e+10
3.82112e+10,1.0544e+11,-6.72286e+10
3.82112e+10,1.51162e+11,-1.12951e+11
4.68994e+10,2.69174e+11,-2.22275e+11
4.68994e+10,2.69174e+11,-2.22275e+11
4.68994e+10,2.64427e+11,-2.17528e+11
1.10072e+11,3.83024e+11,-2.72952e+11
1.10072e+11,3.83024e+11,-2.72952e+11
1.10072e+11,3.04412e+11,-1.9434e+11
4.0547e+10,1.79926e+11,-1.39379e+11
4.0547e+10,1.79926e+11,-1.39379e+11
1.05401e+11,1.62365e+11,-5.69638e+10
4.51026e+10,1.0711e+11,-6.20072e+10
9.9361e+10,5.8419e+10,4.09421e+10
5.2479e+10,6.06167e+10,-8.13775e+09
5.2479e+10,4.94756e+10,3.00334e+09
5.2479e+10,8.89191e+10,-3.64401e+10
5.2479e+10,8.89191e+10,-3.64401e+10
5.2479e+10,1.82941e+11,-1.30462e+11
8.5565e+10,2.40043e+11,-1.54478e+11
8.5565e+10,2.40043e+11,-1.54478e+11
3.70442e+10,3.65746e+11,-3.28702e+11
1.70848e+10,5.39437e+11,-5.22353e+11
1.70848e+10,6.25765e+11,-6.0868e+11
2.1069e+10,8.41722e+11,-8.20653e+11
2.1069e+10,8.55865e+11,-8.34796e+11
2.78924e+10,6.46511e+11,-6.18619e+11
2.78924e+10,6.46511e+11,-6.18619e+11
2.78924e+10,6.46511e+11,-6.18619e+11
2.78924e+10,6.46511e+11,-6.18619e+11
8.60145e+10,5.06415e+11,-4.20401e+11
8.60145e+10,3.37836e+11,-2.51821e+11
8.60145e+10,2.14734e+11,-1.28719e+11
2.90573e+10,1.14139e+11,-8.5082e+10
1.01369e+10,4.28868e+10,-3.27499e+10
1.01369e+10,4.27279e+10,-3.2591e+10
1.01369e+10,9.08406e+10,-8.07037e+10
1.01369e+10,1.83262e+11,-1.73125e+11
4.13903e+10,2.63345e+11,-2.21955e+11
4.13903e+10,2.63345e+11,-2.21955e+11
4.13903e+10,2.63345e+11,-2.21955e+11
4.13903e+10,2.63345e+11,-2.21955e+11
1.1088e+11,4.0499e+11,-2.94111e+11
4.40849e+10,2.7182e+11,-2.27735e+11
1.59907e+10,1.57255e+11,-1.41264e+11
1.59907e+10,1.28834e+11,-1.12844e+11
1.59907e+10,1.28834e+11,-1.12844e+11
3.76582e+10,5.33101e+10,-1.56519e+10
3.76582e+10,1.7078e+10,2.05803e+10
7.74243e+09,4.00383e+10,-3.22959e+10
4.05101e+10,4.85778e+09,3.56523e+10
1.09684e+11,3.88874e+09,1.05795e+11
4.01684e+10,1.52388e+10,2.49296e+10
1.08314e+11,2.22369e+10,8.60772e+10
1.08314e+11,7.81007e+10,3.02134e+10
1.08314e+11,1.63717e+11,-5.54024e+10
1.08314e+11,2.72033e+11,-1.63719e+11
1.08314e+11,2.72033e+11,-1.63719e+11
7.41887e+10,4.25671e+11,-3.51482e+11
7.41887e+10,4.91109e+11,-4.1692e+11
8.60502e+10,3.68024e+11,-2.81974e+11
1.20777e+11,2.49965e+11,-1.29189e+11
1.20777e+11,2.49965e+11,-1.29189e+11
1.20777e+11,2.15252e+11,-9.44749e+10
1.50216e+11,1.1131e+11,3.89059e+10
1.50216e+11,7.31612e+10,7.70547e+10
1.50955e+11,1.21759e+11,2.91968e+10
1.34752e+11,4.74686e+10,8.72832e+10
1.34752e+11,4.74686e+10,8.72832e+10
1.34752e+11,4.74686e+10,8.72832e+10
1.94748e+11,4.48018e+10,1.49946e+11
1.94748e+11,1.32944e+10,1.81453e+11
1.94748e+11,9.17919e+09,1.85569e+11
1.94748e+11,9.17919e+09,1.85569e+11
1.94748e+11,9.17919e+09,1.85569e+11
3.2744e+11,4.31155e+10,2.84325e+11
3.2744e+11,5.40361e+10,2.73404e+11
4.89127e+11,1.28822e+11,3.60305e+11
4.89127e+11,1.28822e+11,3.60305e+11
3.48635e+11,5.50348e+10,2.936e+11
3.48635e+11,5.50348e+10,2.936e+11
3.48635e+11,5.50348e+10,2.936e+11
2.9842e+11,1.71731e+10,2.81247e+11
3.2643e+11,1.25083e+10,3.13922e+11
3.65907e+11,3.41592e+10,3.31747e+11
3.65907e+11,3.22293e+10,3.33677e+11
3.65907e+11,3.22293e+10,3.33677e+11
3.65907e+11,3.79514e+10,3.27955e+11
3.65907e+11,6.41273e+10,3.01779e+11
4.47753e+11,4.25471e+10,4.05206e+11
3.44475e+11,1.1316e+11,2.31315e+11
3.44475e+11,1.5891e+11,1.85566e+11
4.82944e+11,1.09657e+11,3.73287e+11
3.31582e+11,2.12763e+11,1.18819e+11
3.31582e+11,2.46011e+11,8.55707e+10
1.99778e+11,3.82269e+11,-1.82491e+11
1.99778e+11,3.84491e+11,-1.84712e+11
1.99778e+11,3.84491e+11,-1.84712e+11
1.99778e+11,3.84491e+11,-1.84712e+11
1.99778e+11,2.9155e+11,-9.17717e+10
1.1872e+11,3.36081e+11,-2.17361e+11
8.28005e+10,3.72988e+11,-2.90188e+11
8.28005e+10,3.72988e+11,-2.90188e+11
1.04739e+11,3.53459e+11,-2.48721e+11
1.72334e+11,3.24128e+11,-1.51795e+11
2.83921e+11,2.87411e+11,-3.4902e+09
1.6545e+11,2.22961e+11,-5.75103e+10
1.6545e+11,1.27103e+11,3.8347e+10
1.6545e+11,1.27103e+11,3.8347e+10
1.6545e+11,1.27103e+11,3.8347e+10
1.6545e+11,1.27103e+11,3.8347e+10
1.6545e+11,1.58369e+11,7.08176e+09
2.69128e+11,1.47091e+11,1.22037e+11
1.76693e+11,2.29078e+11,-5.23852e+10
1.76693e+11,2.29078e+11,-5.23852e+10
1.47177e+11,2.87563e+11,-1.40386e+11
1.47177e+11,4.41183e+11,-2.94006e+11
1.83469e+11,4.65316e+11,-2.81847e+11
2.68911e+11,4.72694e+11,-2.03784e+11
1.70786e+11,6.57763e+11,-4.86977e+11
2.79178e+11,5.73368e+11,-2.94189e+11
4.29531e+11,4.73055e+11,-4.35236e+10
2.75282e+11,6.65217e+11,-3.89935e+11
4.29629e+11,5.00612e+11,-7.09828e+10
6.14636e+11,3.44471e+11,2.70165e+11
4.37887e+11,4.5832e+11,-2.04325e+10
6.02026e+11,2.98058e+11,3.03968e+11
6.02026e+11,2.13769e+11,3.88257e+11
6.02026e+11,1.37939e+11,4.64087e+11
4.99496e+11,1.66073e+11,3.33423e+11
4.99496e+11,1.66073e+11,3.33423e+11
4.8632e+11,1.68566e+11,3.17754e+11
4.8632e+11,8.74463e+10,3.98874e+11
4.43212e+11,4.70788e+10,3.96134e+11
5.13e+11,1.91675e+10,4.93832e+11
4.18251e+11,2.02658e+10,3.97986e+11
5.35628e+11,1.54216e+09,5.34086e+11
5.35628e+11,1.54216e+09,5.34086e+11
3.82575e+11,2.47185e+10,3.57856e+11
5.47798e+11,4.06153e+10,5.07182e+11
3.74473e+11,6.21596e+10,3.12314e+11
3.74473e+11,6.21596e+10,3.12314e+11
2.31782e+11,8.31417e+10,1.4864e+11
1.27071e+11,1.18382e+11,8.68858e+09
1.27071e+11,1.18382e+11,8.68858e+09
7.11181e+10,1.3955e+11,-6.84323e+10
7.11181e+10,2.46575e+11,-1.75457e+11
7.11181e+10,3.7178e+11,-3.00662e+11
8.01629e+10,3.5157e+11,-2.71407e+11
8.01629e+10,3.5157e+11,-2.71407e+11
8.01629e+10,3.5157e+11,-2.71407e+11
4.24536e+10,5.14233e+11,-4.7178e+11
4.24536e+10,5.14233e+11,-4.7178e+11
4.24536e+10,4.67345e+11,-4.24891e+11
4.24536e+10,4.67345e+11,-4.24891e+11
1.366e+10,5.38291e+11,-5.24631e+11
1.49352e+10,5.91414e+11,-5.76479e+11
4.6248e+10,6.2234e+11,-5.76092e+11
4.6248e+10,4.55175e+11,-4.08927e+11
2.61935e+10,3.46201e+11,-3.20008e+11
2.61935e+10,2.1147e+11,-1.85276e+11
2.61935e+10,1.23532e+11,-9.73386e+10
2.61935e+10,1.23532e+11,-9.73386e+10
2.08182e+10,5.08751e+10,-3.00569e+10
4.40374e+10,2.06751e+10,2.33624e+10
4.40374e+10,2.06751e+10,2.33624e+10
8.81022e+10,4.62029e+10,4.18992e+10
8.81022e+10,1.09096e+11,-2.09941e+10
1.48699e+11,2.0704e+11,-5.8341e+10
1.48699e+11,2.0704e+11,-5.8341e+10
1.11863e+11,1.35818e+11,-2.39548e+10
1.22997e+11,7.84374e+10,4.45596e+10
1.22997e+11,1.08748e+11,1.42489e+10
8.62192e+10,2.10102e+11,-1.23883e+11
1.34401e+11,1.27735e+11,6.66538e+09
7.6002e+10,2.25572e+11,-1.4957e+11
7.6002e+10,2.25572e+11,-1.4957e+11
1.50728e+11,1.18628e+11,3.21002e+10
7.02939e+10,1.66233e+11,-9.59391e+10
7.02939e+10,1.66233e+11,-9.59391e+10
1.84155e+10,1.91448e+11,-1.73032e+11
7.10947e+10,1.04511e+11,-3.34159e+10
7.10947e+10,3.79628e+10,3.31319e+10
2.1116e+10,2.83558e+10,-7.23983e+09
2.1116e+10,2.83558e+10,-7.23983e+09
1.30914e+10,2.82023e+10,-1.51109e+10
4.37836e+10,5.01784e+10,-6.39472e+09
1.12437e+11,9.24741e+10,1.99628e+10
2.17361e+11,1.51606e+11,6.57549e+10
2.17361e+11,1.51606e+11,6.57549e+10
1.16776e+11,7.00167e+10,4.67588e+10
1.16776e+11,7.00167e+10,4.67588e+10
6.47361e+10,4.72065e+10,1.75296e+10
1.07451e+11,1.05888e+10,9.68618e+10
1.07451e+11,1.05888e+10,9.68618e+10
8.67088e+10,3.65959e+10,5.01129e+10
1.12435e+11,1.02426e+11,1.00094e+10
1.12435e+11,1.02426e+11,1.00094e+10
6.51013e+10,1.11792e+11,-4.66909e+10
6.51013e+10,2.16396e+11,-1.51295e+11
6.51013e+10,3.48553e+11,-2.83451e+11
6.51013e+10,4.97378e+11,-4.32277e+11
6.51013e+10,4.97378e+11,-4.32277e+11
6.51013e+10,4.97378e+11,-4.32277e+11
6.51013e+10,4.97378e+11,-4.32277e+11
1.49169e+11,3.51143e+11,-2.01974e+11
1.49169e+11,3.51143e+11,-2.01974e+11
1.49169e+11,2.92591e+11,-1.43422e+11
2.56671e+11,1.68229e+11,8.84421e+10
2.56671e+11,1.68229e+11,8.84421e+10
2.56671e+11,8.60217e+10,1.70649e+11
2.56671e+11,2.92014e+10,2.2747e+11
1.99874e+11,3.19933e+10,1.67881e+11
1.99874e+11,3.19933e+10,1.67881e+11
1.99874e+11,5.76325e+09,1.94111e+11
2.02277e+11,3.59615e+09,1.98681e+11
2.20613e+11,3.64961e+10,1.84117e+11
2.21158e+11,4.17858e+10,1.79372e+11
2.01746e+11,7.61547e+10,1.25591e+11
2.01746e+11,7.61547e+10,1.25591e+11
2.01746e+11,7.61547e+10,1.25591e+11
2.74361e+11,1.58388e+11,1.15973e+11
3.96483e+11,2.79877e+11,1.16606e+11
2.62223e+11,1.97924e+11,6.42993e+10
2.62223e+11,1.97924e+11,6.42993e+10
2.62223e+11,1.97924e+11,6.42993e+10
1.4527e+11,9.92889e+10,4.5981e+10
6.30674e+10,3.44691e+10,2.85982e+10
1.76396e+10,8.80307e+09,8.83658e+09
1.76396e+10,8.80307e+09,8.83658e+09
5.53947e+10,2.48518e+09,5.29095e+10
5.53947e+10,2.48518e+09,5.29095e+10
1.16143e+11,2.4819e+10,9.13235e+10
1.16143e+11,2.4819e+10,9.13235e+10
1.16143e+11,2.4819e+10,9.13235e+10
1.82923e+11,5.853e+10,1.24393e+11
2.71408e+11,1.13758e+11,1.5765e+11
2.71408e+11,1.13758e+11,1.5765e+11
2.14833e+11,4.33856e+10,1.71448e+11
2.14833e+11,1.3489e+10,2.01344e+11
2.14833e+11,1.06203e+10,2.04213e+11
2.14833e+11,3.50158e+10,1.79817e+11
2.14833e+11,3.50158e+10,1.79817e+11
2.14833e+11,3.50158e+10,1.79817e+11
3.0185e+11,1.37768e+10,2.88073e+11
3.0185e+11,4.9009e+10,2.52841e+11
3.0185e+11,4.9009e+10,2.52841e+11
3.0185e+11,9.65754e+10,2.05274e+11
3.0185e+11,1.61794e+11,1.40056e+11
3.0185e+11,1.61794e+11,1.40056e+11
3.0185e+11,2.12244e+11,8.96052e+10
1.83131e+11,3.4736e+11,-1.64229e+11
2.93138e+11,2.36153e+11,5.69845e+10
4.26086e+11,1.38768e+11,2.87318e+11
3.07832e+11,2.28843e+11,7.89894e+10
3.07832e+11,2.07873e+11,9.99586e+10
3.07832e+11,1.87492e+11,1.2034e+11
3.07832e+11,1.87492e+11,1.2034e+11
3.07832e+11,1.40191e+11,1.67641e+11
3.22525e+11,5.95024e+10,2.63023e+11
3.22525e+11,5.95024e+10,2.63023e+11
3.2508e+11,2.74956e+10,2.97585e+11
3.2508e+11,2.74956e+10,2.97585e+11
3.69274e+11,3.09368e+09,3.66181e+11
3.69274e+11,3.09368e+09,3.66181e+11
2.82657e+11,2.09577e+10,2.61699e+11
3.87324e+11,1.57948e+10,3.71529e+11
5.41824e+11,5.32108e+10,4.88613e+11
7.42354e+11,1.30124e+11,6.12229e+11
5.35094e+11,8.55377e+10,4.49556e+11
3.60569e+11,5.61042e+10,3.04465e+11
3.60569e+11,5.61042e+10,3.04465e+11
3.60569e+11,5.61042e+10,3.04465e+11
3.60569e+11,5.61042e+10,3.04465e+11
2.53211e+11,1.26911e+10,2.4052e+11
1.96387e+11,8.6675e+08,1.9552e+11
1.91494e+11,2.1605e+10,1.69889e+11
1.91494e+11,2.1605e+10,1.69889e+11
1.91494e+11,7.5681e+10,1.15813e+11
1.45945e+11,1.369e+11,9.04489e+09
1.20082e+11,2.45473e+11,-1.2539e+11
1.20082e+11,3.23604e+11,-2.03522e+11
1.20082e+11,3.23604e+11,-2.03522e+11
1.86052e+11,2.2126e+11,-3.52084e+10
1.09118e+11,3.45036e+11,-2.35918e+11
5.74771e+10,4.79763e+11,-4.22285e+11
1.16916e+11,3.18281e+11,-2.01365e+11
5.11429e+10,4.00664e+11,-3.49521e+11
5.11429e+10,3.12007e+11,-2.60864e+11
1.25033e+11,1.88232e+11,-6.31993e+10
1.25033e+11,1.00787e+11,2.42454e+10
2.34168e+11,5.81956e+10,1.75972e+11
1.28419e+11,2.49979e+10,1.03421e+11
6.30213e+10,1.59638e+10,4.70575e+10
1.20819e+11,5.13579e+09,1.15683e+11
1.20819e+11,1.47545e+10,1.06065e+11
1.20819e+11,6.25152e+10,5.83039e+10
1.81298e+11,1.03489e+11,7.78087e+10
1.34318e+11,1.66481e+11,-3.21632e+10
1.36354e+11,2.80642e+11,-1.44288e+11
1.36354e+11,2.80642e+11,-1.44288e+11
1.36354e+11,3.36006e+11,-1.99652e+11
1.36354e+11,3.36006e+11,-1.99652e+11
1.36354e+11,3.36006e+11,-1.99652e+11
1.36354e+11,3.36006e+11,-1.99652e+11
1.36354e+11,2.60714e+11,-1.2436e+11
6.02759e+10,1.47079e+11,-8.68027e+10
6.02759e+10,1.47079e+11,-8.68027e+10
1.34227e+10,9.88097e+10,-8.5387e+10
1.34227e+10,4.09079e+10,-2.74852e+10
1.34227e+10,2.86888e+10,-1.52661e+10
1.34227e+10,2.86888e+10,-1.52661e+10
2.78922e+09,8.96735e+10,-8.68843e+10
2.83448e+10,1.79738e+11,-1.51393e+11
1.59074e+09,2.00242e+11,-1.98651e+11
8.65827e+09,2.85106e+11,-2.76448e+11
4.93734e+10,4.27342e+11,-3.77969e+11
4.93734e+10,4.27342e+11,-3.77969e+11
1.19634e+11,6.1247e+11,-4.92836e+11
1.19634e+11,6.1247e+11,-4.92836e+11
6.10669e+10,4.33918e+11,-3.72852e+11
1.11328e+11,5.48548e+11,-4.3722e+11
1.11328e+11,5.48548e+11,-4.3722e+11
1.11328e+11,4.16464e+11,-3.05136e+11
1.11328e+11,4.16464e+11,-3.05136e+11
1.11328e+11,4.16464e+11,-3.05136e+11
1.36812e+11,3.43293e+11,-2.06481e+11
1.36812e+11,3.43293e+11,-2.06481e+11
1.67662e+11,2.35618e+11,-6.79558e+10
1.67662e+11,1.44685e+11,2.29769e+10
1.67662e+11,1.10212e+11,5.74508e+10
1.67662e+11,1.35036e+11,3.26265e+10
2.0241e+11,2.4632e+11,-4.39093e+10
2.0241e+11,2.4632e+11,-4.39093e+10
2.0241e+11,3.87318e+11,-1.84908e+11
2.0241e+11,5.67514e+11,-3.65105e+11
1.15336e+11,7.32416e+11,-6.1708e+11
1.15336e+11,9.19552e+11,-8.04216e+11
1.15336e+11,9.19552e+11,-8.04216e+11
1.15336e+11,9.19552e+11,-8.04216e+11
1.15336e+11,9.19552e+11,-8.04216e+11
4.41003e+10,1.12462e+12,-1.08052e+12
1.1304e+11,8.65626e+11,-7.52587e+11
2.12346e+11,6.41907e+11,-4.29561e+11
2.12346e+11,6.41907e+11,-4.29561e+11
1.28628e+11,6.10183e+11,-4.81555e+11
9.04818e+10,5.55407e+11,-4.64925e+11
9.04818e+10,5.55407e+11,-4.64925e+11
9.04818e+10,3.831e+11,-2.92618e+11
9.04818e+10,2.65056e+11,-1.74574e+11
1.35383e+11,1.47344e+11,-1.19611e+10
1.35383e+11,1.47344e+11,-1.19611e+10
2.34418e+11,7.78254e+10,1.56593e+11
2.34418e+11,1.32457e+11,1.01962e+11
2.34418e+11,1.32457e+11,1.01962e+11
1.24884e+11,2.08609e+11,-8.37242e+10
5.19904e+10,2.93977e+11,-2.41987e+11
1.75312e+10,3.81531e+11,-3.64e+11
2.23553e+10,4.64059e+11,-4.41704e+11
6.63439e+10,5.34765e+11,-4.68421e+11
1.86352e+10,6.97093e+11,-6.78458e+11
1.86352e+10,6.97093e+11,-6.78458e+11
7.06202e+10,6.11184e+11,-5.40564e+11
1.81843e+10,8.32151e+11,-8.13966e+11
1.81843e+10,8.32151e+11,-8.13966e+11
1.81843e+10,8.32151e+11,-8.13966e+11
6.55988e+10,6.11207e+11,-5.45608e+11
1.43714e+11,4.26765e+11,-2.83052e+11
2.50605e+11,2.94016e+11,-4.34111e+10
2.50605e+11,1.70397e+11,8.02081e+10
1.62999e+11,1.23805e+11,3.91938e+10
1.62999e+11,4.91103e+10,1.13889e+11
1.62999e+11,1.34707e+10,1.49529e+11
2.07061e+11,4.9861e+10,1.572e+11
2.07061e+11,8.96588e+10,1.17402e+11
1.9763e+11,1.11005e+11,8.6625e+10
1.88966e+11,1.54196e+11,3.47699e+10
1.88966e+11,2.72563e+11,-8.35969e+10
1.7913e+11,3.02986e+11,-1.23855e+11
1.86247e+11,3.27121e+11,-1.40874e+11
1.86247e+11,3.27121e+11,-1.40874e+11
1.86247e+11,3.27121e+11,-1.40874e+11
1.86247e+11,4.11191e+11,-2.24944e+11
1.86247e+11,4.87342e+11,-3.01095e+11
1.42477e+11,3.73241e+11,-2.30764e+11
1.42477e+11,3.73241e+11,-2.30764e+11
1.42477e+11,3.73241e+11,-2.30764e+11
1.42477e+11,3.73241e+11,-2.30764e+11
1.42477e+11,2.80705e+11,-1.38228e+11
2.45855e+11,3.23536e+11,-7.76817e+10
2.45855e+11,3.23536e+11,-7.76817e+10
1.33361e+11,2.25275e+11,-9.19144e+10
5.49999e+10,1.91519e+11,-1.3652e+11
5.49999e+10,1.18534e+11,-6.35345e+10
5.49999e+10,1.18534e+11,-6.35345e+10
1.23942e+11,5.37889e+10,7.01527e+10
2.20995e+11,3.61189e+10,1.84876e+11
3.4377e+11,6.69797e+10,2.7679e+11
4.89243e+11,1.4383e+11,3.45413e+11
4.89243e+11,2.14358e+11,2.74884e+11
3.77889e+11,1.70438e+11,2.07451e+11
3.77889e+11,1.70438e+11,2.07451e+11
4.44223e+11,2.90946e+11,1.53277e+11
4.44223e+11,2.90946e+11,1.53277e+11
4.44223e+11,2.90946e+11,1.53277e+11
4.44223e+11,2.90946e+11,1.53277e+11
4.38761e+11,3.34721e+11,1.0404e+11
4.40414e+11,3.70903e+11,6.95104e+10
4.4914e+11,3.96513e+11,5.26272e+10
4.64726e+11,4.09441e+11,5.52851e+10
4.64726e+11,4.09441e+11,5.52851e+10
4.64726e+11,2.60253e+11,2.04473e+11
4.64726e+11,1.44775e+11,3.19951e+11
4.05153e+11,7.89909e+10,3.26162e+11
3.55217e+11,3.38424e+10,3.21374e+11
4.28648e+11,4.42661e+10,3.84382e+11
4.28648e+11,4.86012e+10,3.80047e+11
4.28648e+11,1.01646e+11,3.27003e+11
2.98917e+11,1.3857e+11,1.60347e+11
1.91051e+11,2.30694e+11,-3.96428e+10
1.91051e+11,2.30694e+11,-3.96428e+10
3.16123e+11,1.78859e+11,1.37264e+11
3.16123e+11,2.43395e+11,7.2728e+10
1.86089e+11,3.88855e+11,-2.02766e+11
1.86089e+11,4.27992e+11,-2.41903e+11
3.08356e+11,3.00805e+11,7.55137e+09
4.56733e+11,1.86216e+11,2.70518e+11
6.27566e+11,9.3662e+10,5.33904e+11
4.72845e+11,1.55167e+11,3.17679e+11
6.07644e+11,6.92382e+10,5.38406e+11
7.53564e+11,1.88961e+10,7.34667e+11
7.53564e+11,2.31412e+09,7.51249e+11
6.64668e+11,2.86e+10,6.36068e+11
6.42511e+11,8.49791e+10,5.57532e+11
6.42511e+11,8.49791e+10,5.57532e+11
6.42511e+11,8.49791e+10,5.57532e+11
5.68755e+11,2.60575e+10,5.42697e+11
5.68755e+11,2.60575e+10,5.42697e+11
4.7359e+11,1.20213e+10,4.61568e+11
5.93243e+11,6.87237e+08,5.92556e+11
7.688e+11,2.24479e+10,7.46353e+11
7.688e+11,2.24479e+10,7.46353e+11
7.688e+11,2.24479e+10,7.46353e+11
5.57391e+11,4.0559e+08,5.56985e+11
5.57391e+11,4.0559e+08,5.56985e+11
5.57391e+11,4.0559e+08,5.56985e+11
5.57391e+11,4.0559e+08,5.56985e+11
4.03276e+11,1.37282e+10,3.89547e+11
3.00018e+11,6.11797e+10,2.38839e+11
3.00018e+11,6.11797e+10,2.38839e+11
2.7085e+11,1.29729e+11,1.41121e+11
2.7085e+11,2.36333e+11,3.45168e+10
2.7085e+11,3.8081e+11,-1.0996e+11
